,index,date,time,tweet,language,parse,Category
1032,1032,26/02/2022,11:53:59,twitter ban people trashing biden's ukraine response soon russiainvadedukraine ukrainerussia ukrainewar nato ukrainewillresist warinukraine kharkhiv kyivnow europe putin wwiii nowar,en,twitter ban people trashing biden's ukraine response soon russiainvadedukraine ukrainerussia ukrainewar nato ukrainewillresist warinukraine kharkhiv kyivnow europe putin wwiii nowar,_
1033,1033,26/02/2022,11:53:23,"sincerely tried prevent see author's photos western appeasers everything make war happen way stopputin, stopwar prevent ww3 sanctionrussianow swiftoffrussia, swiftbannow starters russia rusland putin wwiii",en,"sincerely tried prevent see author's photos western appeasers everything make war happen way stopputin, stopwar prevent ww3 sanctionrussianow swiftoffrussia, swiftbannow starters russia rusland putin wwiii",_
1034,1034,26/02/2022,11:53:04,ukraine gaza one stands them😶 wwiii worldwariii worldwar3 ukraine,en,ukraine gaza one stands them😶 wwiii worldwariii worldwar3 ukraine,_
1035,1035,26/02/2022,11:52:09,men consume spaghetti categories noodles hard meals talking war dress watch soap operas susan wwiii freeukraine,en,men consume spaghetti categories noodles hard meals talking war dress watch soap operas susan wwiii freeukraine,_
1036,1036,26/02/2022,11:51:54,arriving jail refusing go ww3😂 wwiii,en,arriving jail refusing go ww3😂 wwiii,_
1037,1037,26/02/2022,11:51:52,"china goes taiwain wwiii facebook official usa eu vs russia china thank you, potus justintrudeau emmanuelmacron political weaknesses going far asking communists nice idiots",en,"china goes taiwain wwiii facebook official usa eu vs russia china thank you, potus justintrudeau emmanuelmacron political weaknesses going far asking communists nice idiots",_
1038,1038,26/02/2022,11:51:41,russiaukraine crisis germany approve export rpgs kyiv third country standwithrussia ukrainerussiawar wwiii,en,russiaukraine crisis germany approve export rpgs kyiv third country standwithrussia ukrainerussiawar wwiii,_
1039,1039,26/02/2022,11:51:22,"nato members keep up, point ""proxy war"" russia allies vs natoisrael allies, turn allout war, everywhere appears nato actual wwiii ""defensive""",en,"nato members keep up, point ""proxy war"" russia allies vs natoisrael allies, turn allout war, everywhere appears nato actual wwiii ""defensive""",_
1040,1040,26/02/2022,11:51:17,"wwiii happens alliance's ukraine us, uk, europe, canada, england, turkey, japan russia china, india, uae, iraq win ukrainerussiawar",en,"wwiii happens alliance's ukraine us, uk, europe, canada, england, turkey, japan russia china, india, uae, iraq win ukrainerussiawar",_
1041,1041,26/02/2022,11:51:06,brother wars ukraine russia whitegenocide fckthejooz wwiii,en,brother wars ukraine russia whitegenocide fckthejooz wwiii,_
1042,1042,26/02/2022,11:51:02,"real putinasesino thing castro´s gov, soviets teach putin putinswar putinisawarcriminal ukraine ukrainerussiacrisis ukraina ukaraine wwiii attack kyiev kiev standwithukraine banrussiafromswift",en,"real putinasesino thing castro´s gov, soviets teach putin putinswar putinisawarcriminal ukraine ukrainerussiacrisis ukraina ukaraine wwiii attack kyiev kiev standwithukraine banrussiafromswift",_
1043,1043,26/02/2022,11:48:47,"best thing world stick russia worldwide sanction russian energy, raise gas prices idgaf paying 10gal patriotic duty preventing wwiii, im",en,"best thing world stick russia worldwide sanction russian energy, raise gas prices idgaf paying 10gal patriotic duty preventing wwiii, im",_
1044,1044,26/02/2022,11:47:37,go apply job ukrainian ukraine nato kyiv zelensky russia wwiii,en,go apply job ukrainian ukraine nato kyiv zelensky russia wwiii,_
1045,1045,26/02/2022,11:47:29,"thousands innocent ukrainian today called government participate war probably survive, must stop saveukrainianmen saveukraine stopputin defeatputin ukrania russianinvasion russianarmy putinasesino russian wwiii art",en,"thousands innocent ukrainian today called government participate war probably survive, must stop saveukrainianmen saveukraine stopputin defeatputin ukrania russianinvasion russianarmy putinasesino russian wwiii art",_
1046,1046,26/02/2022,11:46:29,usa coming save ukraine wwiii ukrainerussiawar,en,usa coming save ukraine wwiii ukrainerussiawar,_
1047,1047,26/02/2022,11:46:07,bitcoin used ukraine war wwiii russia bitcoin,en,bitcoin used ukraine war wwiii russia bitcoin,_
1048,1048,26/02/2022,11:45:22,straight wwiii,en,straight wwiii,_
1049,1049,26/02/2022,11:45:22,"destruction dam prevented water crimea 8 years issue similar turkey doing, cuts water hasakah syria militias wwiii",en,"destruction dam prevented water crimea 8 years issue similar turkey doing, cuts water hasakah syria militias wwiii",_
1050,1050,26/02/2022,11:43:35,wwiii summary,en,wwiii summary,_
1051,1051,26/02/2022,11:42:48,ukrainewar one indication wwiii rules world next 👇 america china russia ukraineunderattack,en,ukrainewar one indication wwiii rules world next 👇 america china russia ukraineunderattack,_
1052,1052,26/02/2022,11:41:35,wwiii road slowly completing country country soon may witness 21st century ww3 ⚠️,en,wwiii road slowly completing country country soon may witness 21st century ww3 ⚠️,_
1053,1053,26/02/2022,11:41:31,"im waiting russians sign bombs falls ukraine russian football players give military saluts, also russian singers sing glorious invasion oh, wait turks call peace invading rojava ukraine wwiii hypocrites",en,"im waiting russians sign bombs falls ukraine russian football players give military saluts, also russian singers sing glorious invasion oh, wait turks call peace invading rojava ukraine wwiii hypocrites",_
1054,1054,26/02/2022,11:41:20,"la times russia spent years preparing intl sanctions built reserves foreign currency gold record 640b+; expected rely cryptocurrency payments, north korea wwiii russianinvasion",en,"la times russia spent years preparing intl sanctions built reserves foreign currency gold record 640b+; expected rely cryptocurrency payments, north korea wwiii russianinvasion",_
1055,1055,26/02/2022,11:41:13,"wwiii hasbulla strangerthings soldier wyd, shoot cant… 🥲💔",en,"wwiii hasbulla strangerthings soldier wyd, shoot cant… 🥲💔",_
1056,1056,26/02/2022,11:40:08,i'm ready serve wwiii nfts,en,i'm ready serve wwiii nfts,_
1057,1057,26/02/2022,11:39:42,"spacex elonmusk wonderful job mr musk want ask 1 simple question homosapiens hell bent destroying existence earth, believe destroy mars working then, money homosapiens wwiii",en,"spacex elonmusk wonderful job mr musk want ask 1 simple question homosapiens hell bent destroying existence earth, believe destroy mars working then, money homosapiens wwiii",_
1058,1058,26/02/2022,11:38:03,kev_mens sherlockdraver dey talk wwiii twitting unnecessary,en,kev_mens sherlockdraver dey talk wwiii twitting unnecessary,_
1059,1059,26/02/2022,11:37:59,confirmed addresses legit ukrainian ambassador ukrainerussiawar wwiii,en,confirmed addresses legit ukrainian ambassador ukrainerussiawar wwiii,_
1060,1060,26/02/2022,11:37:12,ww32022 really wwiii butok preppers generationx,en,ww32022 really wwiii butok preppers generationx,_
1061,1061,26/02/2022,11:37:09,dont like boris johnson butfor first time agree russian people kill putin russians dont want war one wants war putin ukraine war wojna covid19 boris putin covid19 wwiii russia russiansforpeace,en,dont like boris johnson butfor first time agree russian people kill putin russians dont want war one wants war putin ukraine war wojna covid19 boris putin covid19 wwiii russia russiansforpeace,_
1062,1062,26/02/2022,11:36:00,"ctvnews call arms canadian brothers, ww1, ww2, canadians stepped help fight, time come us again, if, russia came canada would stand fight nothing, canada wwiii",en,"ctvnews call arms canadian brothers, ww1, ww2, canadians stepped help fight, time come us again, if, russia came canada would stand fight nothing, canada wwiii",_
1063,1063,26/02/2022,11:34:55,"dear mr putin twenty twenty two, good folk world tolerate people like time load gun, get ya bunker done wwiii putin defeatputin",en,"dear mr putin twenty twenty two, good folk world tolerate people like time load gun, get ya bunker done wwiii putin defeatputin",_
1064,1064,26/02/2022,11:34:50,"pakistan stance ,war solution issue , solution agreement,that entire world kashmir 72 yrs feel wwiii",en,"pakistan stance ,war solution issue , solution agreement,that entire world kashmir 72 yrs feel wwiii",_
1065,1065,26/02/2022,11:34:50,"seems we've chosen hate sickness world desperately screaming web 3 freedom speech, bitcoin economic freedom orgies free love otherwise going extinct soon ukrainewar america nato bitcoin cryptocurrencies wwiii defi politicslive",en,"seems we've chosen hate sickness world desperately screaming web 3 freedom speech, bitcoin economic freedom orgies free love otherwise going extinct soon ukrainewar america nato bitcoin cryptocurrencies wwiii defi politicslive",_
1066,1066,26/02/2022,11:34:48,invaders common citizens caught crossfire russiaukrainewar russiainvadesukraine ww3 wwiii,en,invaders common citizens caught crossfire russiaukrainewar russiainvadesukraine ww3 wwiii,_
1067,1067,26/02/2022,11:34:46,breaking update confirmed cyber attack 🇷🇺 state media sputnik meghupdatess russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en,breaking update confirmed cyber attack 🇷🇺 state media sputnik meghupdatess russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,_
1068,1068,26/02/2022,11:33:52,breaking update twitter statement aware twitter restricted people russia working keep service safe accessible 😂😂☺️ russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en,breaking update twitter statement aware twitter restricted people russia working keep service safe accessible 😂😂☺️ russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,_
1069,1069,26/02/2022,11:33:21,look ukrainian's done 🤕🤕😬😬😬 watch full video putin ronaldo man u sancho top 4 ukrainerussia ukraineunderattack wwiii worldwar3 worldwariii,en,look ukrainian's done 🤕🤕😬😬😬 watch full video putin ronaldo man u sancho top 4 ukrainerussia ukraineunderattack wwiii worldwar3 worldwariii,_
1070,1070,26/02/2022,11:33:18,breaking update iskon serving war torn 🇺🇦 54 temples war hit ukraine 🙏॥ hare krishna ॥🙏 russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en,breaking update iskon serving war torn 🇺🇦 54 temples war hit ukraine 🙏॥ hare krishna ॥🙏 russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,_
1071,1071,26/02/2022,11:33:05,"welcome wichitatv world focused ukraine russia president putin lust world domination russianinvasion sets wwiii today's bible scripture ""would man sell soul""",en,"welcome wichitatv world focused ukraine russia president putin lust world domination russianinvasion sets wwiii today's bible scripture ""would man sell soul""",_
1072,1072,26/02/2022,11:32:40,youtube lunkerstv wwiii ukraineunderattack low fell human,en,youtube lunkerstv wwiii ukraineunderattack low fell human,_
1073,1073,26/02/2022,11:32:11,"direction world moving suggests dark shadow war cast large part globe war breaks countless innocent women, children elderly people die worldwariii wwiii russiaukraineconflict via lajnasg",en,"direction world moving suggests dark shadow war cast large part globe war breaks countless innocent women, children elderly people die worldwariii wwiii russiaukraineconflict via lajnasg",_
1074,1074,26/02/2022,11:32:10,"well, think mbuhari see leader leads people dictate kill protection peace needed love president wwiii",en,"well, think mbuhari see leader leads people dictate kill protection peace needed love president wwiii",_
1075,1075,26/02/2022,11:31:33,gave russia senzu bean ☠️☠️ wwiii,en,gave russia senzu bean ☠️☠️ wwiii,_
1076,1076,26/02/2022,11:31:28,due covid world war 3 held online wwiii covid ukraine russia,en,due covid world war 3 held online wwiii covid ukraine russia,_
1077,1077,26/02/2022,11:31:22,fucking piece shit wwiii ukraine goptraitorstodemocracy goptherussianparty donaldtrumpisatraitor,en,fucking piece shit wwiii ukraine goptraitorstodemocracy goptherussianparty donaldtrumpisatraitor,_
1078,1078,26/02/2022,11:31:02,person dey underground de hear bullets bombs na one man im survival pack wwiii,en,person dey underground de hear bullets bombs na one man im survival pack wwiii,_
1079,1079,26/02/2022,11:30:27,doolittle raid wwii premieres 30 minutes doolittle wwiii raid history worldwariii worldwar worldwar2,en,doolittle raid wwii premieres 30 minutes doolittle wwiii raid history worldwariii worldwar worldwar2,_
1080,1080,26/02/2022,11:30:23,jiji best plug wwiii nato worldwar3 ukraine kuria masculinitysaturday kenyans leeds watermelon,en,jiji best plug wwiii nato worldwar3 ukraine kuria masculinitysaturday kenyans leeds watermelon,_
1081,1081,26/02/2022,11:29:49,"enemies often choose wars begin, must courageous enough choose wars end putin cannot coexist democracy, must choose wisely must choose future ukraine, europe, democracy depends banrussiafromswift wwiii",en,"enemies often choose wars begin, must courageous enough choose wars end putin cannot coexist democracy, must choose wisely must choose future ukraine, europe, democracy depends banrussiafromswift wwiii",_
1082,1082,26/02/2022,11:29:17,maybe would less war country one person power team instead one person giant messed ego russiaukrainewar russia ukraine wwiii,en,maybe would less war country one person power team instead one person giant messed ego russiaukrainewar russia ukraine wwiii,_
1083,1083,26/02/2022,11:27:28,peacemaking war shame russia share over🤬 prayforukraine helpukraine ukraineunderattack war wwiii ukraine russia,en,peacemaking war shame russia share over🤬 prayforukraine helpukraine ukraineunderattack war wwiii ukraine russia,_
1084,1084,26/02/2022,11:27:16,"breaking update poland officially announces entry 115,000 ukrainians far country russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis",en,"breaking update poland officially announces entry 115,000 ukrainians far country russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis",_
1085,1085,26/02/2022,11:27:11,"hey, suisse, declare war ukraine, could surrender reason liberating ukraine mice cheese suisse protect cheese mice removed, ukraine gets territory back wwiii loophole ukraineunderattack bundesrat_ch",en,"hey, suisse, declare war ukraine, could surrender reason liberating ukraine mice cheese suisse protect cheese mice removed, ukraine gets territory back wwiii loophole ukraineunderattack bundesrat_ch",_
1086,1086,26/02/2022,11:27:03,upnext radio4ug live football commentary balagadderamos everton vs mancity drop predictions evemci mufc munwat warinukraine worldwar3 wwiii war,en,upnext radio4ug live football commentary balagadderamos everton vs mancity drop predictions evemci mufc munwat warinukraine worldwar3 wwiii war,_
1087,1087,26/02/2022,11:26:55,war peace prayforukraine wwiii,en,war peace prayforukraine wwiii,_
1088,1088,26/02/2022,11:26:47,"see, us spoiled actions like russia, speak like huge place i've seen reported standwithukraine mussoliniputin ukrainerussia wwiii",en,"see, us spoiled actions like russia, speak like huge place i've seen reported standwithukraine mussoliniputin ukrainerussia wwiii",_
1089,1089,26/02/2022,11:26:10,"""the ghost kyiv"" watch ukrainian pilot shoot 6 russian fighter jets video ukrainian putin worldwar3 wwiii nato taiwan america china trump biden",en,"""the ghost kyiv"" watch ukrainian pilot shoot 6 russian fighter jets video ukrainian putin worldwar3 wwiii nato taiwan america china trump biden",_
1090,1090,26/02/2022,11:26:01,much longer let biden screw country incompetent lead nation know 25th amendment wwiii bidenswar bidenisafailure,en,much longer let biden screw country incompetent lead nation know 25th amendment wwiii bidenswar bidenisafailure,_
1091,1091,26/02/2022,11:25:33,"hypocrite spotted army people countries using words like suffer bleed something bad, profession isare bored joining war thewardebate wwiii ukrainerussiawar supportrussia stopwar bannato indianarmy",en,"hypocrite spotted army people countries using words like suffer bleed something bad, profession isare bored joining war thewardebate wwiii ukrainerussiawar supportrussia stopwar bannato indianarmy",_
1092,1092,26/02/2022,11:24:23,caption required wwiii russianarmy humanrights stopwar ukraineunderattack worldwariii,en,caption required wwiii russianarmy humanrights stopwar ukraineunderattack worldwariii,_
1093,1093,26/02/2022,11:24:15,"battle kyiv russian troops meet heavy resistance ukraine, bloody battles waged streets eruope war wwiii kiev",en,"battle kyiv russian troops meet heavy resistance ukraine, bloody battles waged streets eruope war wwiii kiev",_
1094,1094,26/02/2022,11:23:58,royaldickie luca31404488 notice duke duchess cambridge express without aiming cash in; grace decorum versus harry meghan hype archewell moneylaundering scam; profiting misery russia ukraine wwiii megxit,en,royaldickie luca31404488 notice duke duchess cambridge express without aiming cash in; grace decorum versus harry meghan hype archewell moneylaundering scam; profiting misery russia ukraine wwiii megxit,_
1095,1095,26/02/2022,11:22:55,"100,000 ukrainians sought refuge poland fleeing russian invasion ukraine ukrainewar prepper preppers prepping preppertalk survival shtf wwiii ww3",en,"100,000 ukrainians sought refuge poland fleeing russian invasion ukraine ukrainewar prepper preppers prepping preppertalk survival shtf wwiii ww3",_
1096,1096,26/02/2022,11:22:48,𝗖𝘆𝗯𝗲𝗿 𝗪𝗮𝗿𝗳𝗮𝗿𝗲 𝗖𝗵𝗲𝘀𝘀 𝗕𝗮𝘁𝘁𝗹𝗲 wwiii cyberwarfare cyberattacks,en,𝗖𝘆𝗯𝗲𝗿 𝗪𝗮𝗿𝗳𝗮𝗿𝗲 𝗖𝗵𝗲𝘀𝘀 𝗕𝗮𝘁𝘁𝗹𝗲 wwiii cyberwarfare cyberattacks,_
1097,1097,26/02/2022,11:22:05,"wake different world today woke world continues place profit planet, destruction humanity, violence empathy compassion need global systems change via leahtommi russia ukraine putin russiaukraine wwiii",en,"wake different world today woke world continues place profit planet, destruction humanity, violence empathy compassion need global systems change via leahtommi russia ukraine putin russiaukraine wwiii",_
1098,1098,26/02/2022,11:21:58,well theres wwiii happening surely season scrapped,en,well theres wwiii happening surely season scrapped,_
1099,1099,26/02/2022,11:21:49,heavy fighting sondakika ukraine kharkov russia kiev wwiii breaking kyiv news,en,heavy fighting sondakika ukraine kharkov russia kiev wwiii breaking kyiv news,_
1100,1100,26/02/2022,11:21:39,"meanwhile, usof citizens comfortable going daytoday lives obliviously unaware incoming fallout sovereign wars abroad superpowers like china plot invasion taiwan, vowed see anytime nowwwiii",en,"meanwhile, usof citizens comfortable going daytoday lives obliviously unaware incoming fallout sovereign wars abroad superpowers like china plot invasion taiwan, vowed see anytime nowwwiii",_
1101,1101,26/02/2022,11:21:38,"mikhail podolyak, adviser zelensky dont understand think bomb 16 ukrainian cities time, cities greeted flowersworldwar3 wwiii ukraine russia russiaukraineconflict ukrainerussiacrisis",en,"mikhail podolyak, adviser zelensky dont understand think bomb 16 ukrainian cities time, cities greeted flowersworldwar3 wwiii ukraine russia russiaukraineconflict ukrainerussiacrisis",_
1102,1102,26/02/2022,11:21:30,"whether accept not, ukraineinvasion marks beginning worldwar3 putin using chechen soldiers kill ukraine stop unless stop first need soldiers ground ukraine russia wwiii nato biden ukrainewar europeanunion",en,"whether accept not, ukraineinvasion marks beginning worldwar3 putin using chechen soldiers kill ukraine stop unless stop first need soldiers ground ukraine russia wwiii nato biden ukrainewar europeanunion",_
1103,1103,26/02/2022,11:20:28,wwiii wwwiii ww3 ukraineunderattack ukrainewar ukrain russia russianarmy russia putin ukrania fun fact pakistani indians talking peace,en,wwiii wwwiii ww3 ukraineunderattack ukrainewar ukrain russia russianarmy russia putin ukrania fun fact pakistani indians talking peace,_
1104,1104,26/02/2022,11:19:35,russia invaded ukraine get ready wwiii,en,russia invaded ukraine get ready wwiii,_
1105,1105,26/02/2022,11:19:22,"kensingtonroyal camerondlwalker versus harry meghan use archewell moneylaundering scam profit misery war russia ukraine notice prince william catherine, duchess cambridge, hype earthshot prize wwiii megxit",en,"kensingtonroyal camerondlwalker versus harry meghan use archewell moneylaundering scam profit misery war russia ukraine notice prince william catherine, duchess cambridge, hype earthshot prize wwiii megxit",_
1106,1106,26/02/2022,11:19:02,chinas xi jinping stresses cooperation north koreas kim ‘new situation state media enemies join forces ⁦potus⁩ ⁦vp⁩ ⁦speakerpelosi⁩ usa nato wwiii,en,chinas xi jinping stresses cooperation north koreas kim ‘new situation state media enemies join forces ⁦potus⁩ ⁦vp⁩ ⁦speakerpelosi⁩ usa nato wwiii,_
1107,1107,26/02/2022,11:18:58,may seem like world spiraling control get nature calm soul peace wwiii,en,may seem like world spiraling control get nature calm soul peace wwiii,_
1108,1108,26/02/2022,11:18:51,never nato russia ukraine putin usa russiaukraine wwiii,en,never nato russia ukraine putin usa russiaukraine wwiii,_
1109,1109,26/02/2022,11:17:56,angry odm youth escort presidential aspirant jimmy wanjigi ndc kasarani worldwar3 ukraine nato usanduk taiwan ukrainian china wwiii kyiv palestine putin,en,angry odm youth escort presidential aspirant jimmy wanjigi ndc kasarani worldwar3 ukraine nato usanduk taiwan ukrainian china wwiii kyiv palestine putin,_
1110,1110,26/02/2022,11:17:14,"offense, ukraine looks kinda junky hardly worth invading maybe putin invade cleveland detroit next ukraine cleveland detroit putin russia usa trending news wwiii",en,"offense, ukraine looks kinda junky hardly worth invading maybe putin invade cleveland detroit next ukraine cleveland detroit putin russia usa trending news wwiii",_
1111,1111,26/02/2022,11:15:12,doesnt appear going planned wwiii seems another regional brushfire russia embarrassing russiaukrainewar,en,doesnt appear going planned wwiii seems another regional brushfire russia embarrassing russiaukrainewar,_
1112,1112,26/02/2022,11:13:49,"ok, looking wwiii, putin made warning ⚠️ nato pushing borders, war hits ukraine, warned others interfering, turkey interfering…nato taunting putin full scale war afraid going happen pray us",en,"ok, looking wwiii, putin made warning ⚠️ nato pushing borders, war hits ukraine, warned others interfering, turkey interfering…nato taunting putin full scale war afraid going happen pray us",_
1113,1113,26/02/2022,11:13:27,34 years old i've survived eleventeen end worlds let's cross fingers one 🤞 wwiii,en,34 years old i've survived eleventeen end worlds let's cross fingers one 🤞 wwiii,_
1114,1114,26/02/2022,11:11:56,"think ukraine test russia china explore solidarity weakness nato countries nato appears weak think us allies world war russia, china, argentina, iran, pakistan china built floating cities pacific wwiii",en,"think ukraine test russia china explore solidarity weakness nato countries nato appears weak think us allies world war russia, china, argentina, iran, pakistan china built floating cities pacific wwiii",_
1115,1115,26/02/2022,11:11:54,"fuck russia contribute nothing world, smile ever fuck every last one miserable fucking fucks 🤷🏻‍️🤣🖕 wwiii ukraineinvasion russia",en,"fuck russia contribute nothing world, smile ever fuck every last one miserable fucking fucks 🤷🏻‍️🤣🖕 wwiii ukraineinvasion russia",_
1116,1116,26/02/2022,11:11:41,pessimist entire life ww3 wwiii ukrainewar,en,pessimist entire life ww3 wwiii ukrainewar,_
1117,1117,26/02/2022,11:09:33,"unitednation failed ukraine world attitude endorsement beijing waiting attack taiwan believe me, war ukraine spill balkans wwiii coming",en,"unitednation failed ukraine world attitude endorsement beijing waiting attack taiwan believe me, war ukraine spill balkans wwiii coming",_
1118,1118,26/02/2022,11:09:06,say war ukrainewar ukraineunderattack ukraineinvasion wwiii,en,say war ukrainewar ukraineunderattack ukraineinvasion wwiii,_
1119,1119,26/02/2022,11:08:58,jonahdispatch baseballcrank thats military industrial complex needs bigpharma got covid want wwiii,en,jonahdispatch baseballcrank thats military industrial complex needs bigpharma got covid want wwiii,_
1120,1120,26/02/2022,11:08:18,wwiii healthy,en,wwiii healthy,_
1121,1121,26/02/2022,11:06:26,ptsd trending canada diagnosed ptsd severe anxiety pandemic can't imagine many cases must particularly health careon front lines carrying weight world dark times omicron longcovid climatecrisis wwiii 💔,en,ptsd trending canada diagnosed ptsd severe anxiety pandemic can't imagine many cases must particularly health careon front lines carrying weight world dark times omicron longcovid climatecrisis wwiii 💔,_
1122,1122,26/02/2022,11:06:23,"istandwithukraine 🇺🇦 nato needs accept ukraine member help push russianpigs sovereign territory canadian, urge canadianpm liberal_party canada push military intervention ukraine's behalf natoinukrainenow wwiii freeukraine",en,"istandwithukraine 🇺🇦 nato needs accept ukraine member help push russianpigs sovereign territory canadian, urge canadianpm liberal_party canada push military intervention ukraine's behalf natoinukrainenow wwiii freeukraine",_
1123,1123,26/02/2022,11:06:21,"ukraine, outmanned outgunned, but, slowed russia's advance kyiv two cities forces wage ferocious resistance russian wwiii nato kyiv kiev ukrainewar ukraine",en,"ukraine, outmanned outgunned, but, slowed russia's advance kyiv two cities forces wage ferocious resistance russian wwiii nato kyiv kiev ukrainewar ukraine",_
1124,1124,26/02/2022,11:05:36,joebiden administration decisive skills know lead united states america wwiii,en,joebiden administration decisive skills know lead united states america wwiii,_
1125,1125,26/02/2022,11:04:16,"wwiii ukraine nato help putin goat kiev streaminglive website, bobuubi bob explains streams source income family, he's trying best survive",en,"wwiii ukraine nato help putin goat kiev streaminglive website, bobuubi bob explains streams source income family, he's trying best survive",_
1126,1126,26/02/2022,11:03:22,"war turn war mafia bosses visible version underground gang rumble cut part but, crypto comes trumpisarussianasset wwiii",en,"war turn war mafia bosses visible version underground gang rumble cut part but, crypto comes trumpisarussianasset wwiii",_
1127,1127,26/02/2022,11:02:55,"america, genuine solidarity russian antiwar protests means opposing usnato war drive home supporting stopping descent towards wwiii require coordinated opposition every country stopthewar нетвойне",en,"america, genuine solidarity russian antiwar protests means opposing usnato war drive home supporting stopping descent towards wwiii require coordinated opposition every country stopthewar нетвойне",_
1128,1128,26/02/2022,11:01:39,"love idiot sitting president tried bluff russia backfired wwiii moscow may respond western sanctions opting last nuclear arms deal us, cutting diplomatic ties western nations freezing th",en,"love idiot sitting president tried bluff russia backfired wwiii moscow may respond western sanctions opting last nuclear arms deal us, cutting diplomatic ties western nations freezing th",_
1129,1129,26/02/2022,11:01:00,russiaukrainewar wwiii ukrania join nato thousands us troops deploying firstever nato response force activation amid russia attack,en,russiaukrainewar wwiii ukrania join nato thousands us troops deploying firstever nato response force activation amid russia attack,_
1130,1130,26/02/2022,11:00:55,current situation ukrainerussia wwiii ukrainerussiawar un,en,current situation ukrainerussia wwiii ukrainerussiawar un,_
1131,1131,26/02/2022,11:00:39,wwiii ukrainerussiawar ukraine 🇺🇦,en,wwiii ukrainerussiawar ukraine 🇺🇦,_
1132,1132,26/02/2022,11:00:37,wwiii came perfect time activision running ideas callofduty franchise,en,wwiii came perfect time activision running ideas callofduty franchise,_
1133,1133,26/02/2022,11:00:23,"come attention unprecedented times impossible ""live, laugh, love"" conditions all, thank wwiii keyboardwarriors sarcasm",en,"come attention unprecedented times impossible ""live, laugh, love"" conditions all, thank wwiii keyboardwarriors sarcasm",_
1134,1134,26/02/2022,11:00:08,kensingtonroyal notowar notowarwithukraine wwiii world 😍 el mundo esta contigo 😍 die welt ist mit dir😍 le monde est avec 😍 president zelenskyyua 🇺🇦🇺🇦,en,kensingtonroyal notowar notowarwithukraine wwiii world 😍 el mundo esta contigo 😍 die welt ist mit dir😍 le monde est avec 😍 president zelenskyyua 🇺🇦🇺🇦,_
1135,1135,26/02/2022,10:58:51,dont know real picture part movie 🍿 wwiii,en,dont know real picture part movie 🍿 wwiii,_
1136,1136,26/02/2022,10:57:52,dot dotpad polkadot polkadot polkaprojectcom polkastarter wwiii stopwar buy current price hold good profit 15% profit done,en,dot dotpad polkadot polkadot polkaprojectcom polkastarter wwiii stopwar buy current price hold good profit 15% profit done,_
1137,1137,26/02/2022,10:57:38,anders_aslund 3days war enough achieve targetanything extra showoff pray ukraine wwiii ukrainerussia,en,anders_aslund 3days war enough achieve targetanything extra showoff pray ukraine wwiii ukrainerussia,_
1138,1138,26/02/2022,10:57:22,good horrific wwiii thought russias madman putin capable hes put corner walls closing wont put universe keep thought,en,good horrific wwiii thought russias madman putin capable hes put corner walls closing wont put universe keep thought,_
1139,1139,26/02/2022,10:56:55,"anyone else seeing irony despot erdoğan threatening stick fellow despot putin way aiding fellow despot zelensky, way head wwiii, come russia ukraine nato",en,"anyone else seeing irony despot erdoğan threatening stick fellow despot putin way aiding fellow despot zelensky, way head wwiii, come russia ukraine nato",_
1140,1140,26/02/2022,10:56:22,"lots folks saying wwiii started ukraine, feels like really started covid",en,"lots folks saying wwiii started ukraine, feels like really started covid",_
1141,1141,26/02/2022,10:56:14,"that's true, real leader conditions india's leader war respect man zelensky ukrainerussiawar leadership wwiii",en,"that's true, real leader conditions india's leader war respect man zelensky ukrainerussiawar leadership wwiii",_
1142,1142,26/02/2022,10:55:59,"there's wwiii, want king bradley side russiaukraineconflict ukrainerussiawar",en,"there's wwiii, want king bradley side russiaukraineconflict ukrainerussiawar",_
1143,1143,26/02/2022,10:55:52,"indirectly countries civilian impact japan peace keeping nation nothing war, hope every thing fine families crew inside ship 🚢 blacksea wwiii europe russia ani",en,"indirectly countries civilian impact japan peace keeping nation nothing war, hope every thing fine families crew inside ship 🚢 blacksea wwiii europe russia ani",_
1144,1144,26/02/2022,10:55:29,bbcyaldahakim please tell us usa protect ukrain russian invasion biden administration clear intel impending military operations wwiii conflict nato,en,bbcyaldahakim please tell us usa protect ukrain russian invasion biden administration clear intel impending military operations wwiii conflict nato,_
1145,1145,26/02/2022,10:55:20,"wwiii armageddon messiah louisfarrakhan warns ""in south pacific white man driven soon"" go look asia fastest growing economy world asia china china playing whenever america says something",en,"wwiii armageddon messiah louisfarrakhan warns ""in south pacific white man driven soon"" go look asia fastest growing economy world asia china china playing whenever america says something",_
